Nom,Prenom,CodeEtudiant,CodeUE,Annee,Note
Jameson,Kevin,2221441,HAI526,2024-2025,12.9
Johnson,Elizabeth,2221567,HAI165,2024-2025,18.9
Williams,Elizabeth,2221537,HAI575,2024-2025,13.9
Rodriguez,Jennifer,2221353,HAI139,2024-2025,10.4
Bourbon,Michael,2221443,HAI885,2024-2025,10.4
Bourbon,Luigi,2221186,HAI864,2024-2025,11.5
Bros,Jennifer,2221563,HAI893,2024-2025,16.7
Johnson,John,2221260,HAI680,2024-2025,13.0
Jameson,Elizabeth,2221800,HAI331,2024-2025,12.0
Smith,Jennifer,2221108,HAI773,2024-2025,18.4
Jameson,John,2221056,HAI991,2024-2025,10.3
Garcia,Elon,2221600,HAI640,2024-2025,13.5
Bourbon,Florian,2221231,HAI581,2024-2025,16.2
Gates,Jennifer,2221993,HAI953,2024-2025,15.9
Dough,Ricardo,2221069,HAI649,2024-2025,20.0
Miller,Robert,2221368,HAI942,2024-2025,18.5
Johnson,Jennifer,2221808,HAI179,2024-2025,16.2
Williams,Jennifer,2221004,HAI999,2024-2025,17.9
Miller,James,2221658,HAI888,2024-2025,17.0
Trump,Michael,2221719,HAI532,2024-2025,18.8
Dupont,Kylian,2221694,HAI464,2024-2025,12.3
Trump,Luigi,2221976,HAI395,2024-2025,10.8
Leroy,Donald,2221215,HAI738,2024-2025,17.3
Martinez,Nicolas,2221659,HAI964,2024-2025,17.3
Davis,Nicolas,2221658,HAI820,2024-2025,16.2
Leroux,Patricia,2221672,HAI707,2024-2025,19.6
Bros,Donald,2221571,HAI920,2024-2025,18.1
Leroux,Michael,2221096,HAI580,2024-2025,12.3
Musk,Napoleon,2221981,HAI339,2024-2025,12.4
Smith,Donald,2221181,HAI320,2024-2025,18.8
Trump,Florian,2221183,HAI305,2024-2025,14.8
Garcia,Rayman,2221159,HAI523,2024-2025,14.8
Davis,Napoleon,2221766,HAI199,2024-2025,17.1
Martinez,Napoleon,2221099,HAI831,2024-2025,17.8
Garcia,Lebron,2221863,HAI637,2024-2025,10.4
Leroux,Josselin,2221052,HAI667,2024-2025,15.3
Bonaparte,Ricardo,2221563,HAI765,2024-2025,11.1
Brown,Steve,2221879,HAI383,2024-2025,19.1
Brown,Kevin,2221606,HAI969,2024-2025,13.5
Dough,Patricia,2221673,HAI967,2024-2025,18.9
Johnson,Donald,2221233,HAI519,2024-2025,17.6
Williams,Donald,2221935,HAI302,2024-2025,19.1
Dupont,Steve,2221751,HAI632,2024-2025,13.6
Dough,Michael,2221418,HAI633,2024-2025,14.3
Dupont,Kevin,2221675,HAI485,2024-2025,18.3
Brown,Elizabeth,2221653,HAI401,2024-2025,17.6
Musk,Pio,2221658,HAI860,2024-2025,18.3
Jobs,Kylian,2221563,HAI818,2024-2025,17.8
Brown,John,2221035,HAI504,2024-2025,14.7
Dough,Josselin,2221426,HAI562,2024-2025,16.2
Valjean,Kylian,2221897,HAI552,2024-2025,11.1
Martinez,Pio,2221206,HAI913,2024-2025,19.7
Davis,Pio,2221026,HAI651,2024-2025,18.9
Dupont,John,2221611,HAI702,2024-2025,18.2
Leroy,Ricardo,2221152,HAI892,2024-2025,11.4
Miller,Mario,2221813,HAI361,2024-2025,17.2
Jobs,Mary,2221810,HAI910,2024-2025,13.8
Trump,Nicolas,2221167,HAI972,2024-2025,17.6
Martinez,Linda,2221426,HAI871,2024-2025,15.1
Davis,Linda,2221842,HAI244,2024-2025,15.9
Bonaparte,Luigi,2221100,HAI366,2024-2025,17.2
Davis,David,2221605,HAI851,2024-2025,12.7
Rodriguez,Dorian,2221544,HAI724,2024-2025,14.9
Leroux,Nicolas,2221730,HAI878,2024-2025,14.6
Lefevre,Florian,2221285,HAI652,2024-2025,17.9
Valjean,Steve,2221652,HAI410,2024-2025,11.2
Valjean,Kevin,2221041,HAI373,2024-2025,14.4
Garcia,Jennifer,2221933,HAI886,2024-2025,19.0
Jameson,Ricardo,2221755,HAI369,2024-2025,13.2
Leroux,Napoleon,2221876,HAI911,2024-2025,11.8
Valjean,Elizabeth,2221850,HAI345,2024-2025,19.1
Bonaparte,Florian,2221348,HAI522,2024-2025,14.4
Lefevre,James,2221805,HAI835,2024-2025,17.3
Rodriguez,Patricia,2221555,HAI974,2024-2025,16.3
Leroy,Michael,2221188,HAI849,2024-2025,18.4
Leroy,Luigi,2221404,HAI147,2024-2025,11.9
Gates,Dorian,2221920,HAI362,2024-2025,16.0
Valjean,John,2221192,HAI951,2024-2025,12.9
Bros,Patricia,2221645,HAI683,2024-2025,18.6
Dough,Nicolas,2221866,HAI848,2024-2025,16.3
Bros,Michael,2221859,HAI868,2024-2025,17.7
Williams,Dorian,2221730,HAI638,2024-2025,19.1
Davis,Elon,2221852,HAI456,2024-2025,11.1
Smith,Patricia,2221375,HAI560,2024-2025,12.1
Brown,Donald,2221292,HAI953,2024-2025,19.2
Rodriguez,Josselin,2221029,HAI654,2024-2025,17.3
Dough,Napoleon,2221555,HAI823,2024-2025,17.9
Gates,Patricia,2221186,HAI843,2024-2025,15.8
Bros,Josselin,2221419,HAI581,2024-2025,11.0
Leroux,Pio,2221366,HAI950,2024-2025,14.4
Johnson,Patricia,2221552,HAI623,2024-2025,17.0
Williams,Patricia,2221752,HAI685,2024-2025,10.0
Smith,Josselin,2221966,HAI925,2024-2025,19.9
Jones,Luigi,2221224,HAI624,2024-2025,15.6
Bourbon,Elon,2221655,HAI665,2024-2025,11.4
Trump,Linda,2221284,HAI363,2024-2025,19.8
Jameson,Michael,2221964,HAI212,2024-2025,17.2
Jameson,Luigi,2221619,HAI332,2024-2025,13.9
Gates,Josselin,2221174,HAI189,2024-2025,11.6
Trump,David,2221086,HAI391,2024-2025,12.6
Musk,Rayman,2221172,HAI738,2024-2025,19.0
Johnson,Josselin,2221911,HAI914,2024-2025,14.9
Williams,Josselin,2221858,HAI409,2024-2025,17.1
Leroux,Linda,2221742,HAI669,2024-2025,16.8
Martinez,Rayman,2221480,HAI308,2024-2025,13.6
Dough,Pio,2221591,HAI651,2024-2025,10.3
Leroux,David,2221935,HAI586,2024-2025,18.0
Martinez,Lebron,2221507,HAI594,2024-2025,17.9
Jones,Florian,2221190,HAI478,2024-2025,12.7
Davis,Lebron,2221761,HAI351,2024-2025,14.9
Jameson,Florian,2221473,HAI447,2024-2025,16.1
Lefevre,Mario,2221897,HAI773,2024-2025,11.5
Brown,Ricardo,2221380,HAI924,2024-2025,15.5
Dupont,Ricardo,2221810,HAI791,2024-2025,17.2
Miller,Kylian,2221783,HAI765,2024-2025,17.4
Dough,Linda,2221704,HAI845,2024-2025,13.9
Leroy,Nicolas,2221566,HAI151,2024-2025,17.4
Bonaparte,Mario,2221605,HAI528,2024-2025,13.3
Trump,Elon,2221309,HAI189,2024-2025,19.8
Dough,David,2221879,HAI108,2024-2025,18.3
Bros,Nicolas,2221479,HAI104,2024-2025,16.2
Smith,Nicolas,2221153,HAI755,2024-2025,13.2
Leroy,Napoleon,2221766,HAI284,2024-2025,14.1
Bros,Napoleon,2221239,HAI100,2024-2025,17.1
Rodriguez,Robert,2221838,HAI964,2024-2025,12.9
Smith,Napoleon,2221973,HAI726,2024-2025,11.0
Johnson,Nicolas,2221937,HAI943,2024-2025,10.5
Miller,Steve,2221890,HAI643,2024-2025,10.1
Miller,Kevin,2221261,HAI245,2024-2025,19.0
Bourbon,Kevin,2221362,HAI382,2024-2025,12.3
Garcia,Dorian,2221373,HAI102,2024-2025,16.3
Brown,Michael,2221410,HAI970,2024-2025,18.3
Brown,Luigi,2221850,HAI674,2024-2025,13.5
Jameson,Nicolas,2221714,HAI193,2024-2025,10.0
Dupont,Michael,2221275,HAI532,2024-2025,15.7
Johnson,Napoleon,2221883,HAI123,2024-2025,13.7
Williams,Napoleon,2221292,HAI209,2024-2025,19.4
Valjean,Ricardo,2221546,HAI880,2024-2025,19.9
Dupont,Luigi,2221173,HAI165,2024-2025,15.5
Davis,Jennifer,2221472,HAI475,2024-2025,10.7
Leroy,Pio,2221628,HAI150,2024-2025,18.5
Bourbon,Elizabeth,2221189,HAI592,2024-2025,17.3
Trump,Lebron,2221612,HAI886,2024-2025,16.9
Gates,Robert,2221555,HAI732,2024-2025,11.5
Miller,John,2221809,HAI740,2024-2025,15.9
Bros,Pio,2221471,HAI396,2024-2025,18.6
Bourbon,John,2221977,HAI932,2024-2025,16.4
Leroux,Rayman,2221952,HAI733,2024-2025,15.4
Garcia,Patricia,2221133,HAI106,2024-2025,17.0
Musk,Mary,2221802,HAI556,2024-2025,16.3
Leroux,Lebron,2221312,HAI694,2024-2025,12.5
Smith,Pio,2221125,HAI511,2024-2025,18.2
Jones,Mario,2221417,HAI649,2024-2025,11.0
Martinez,Mary,2221472,HAI734,2024-2025,18.1
Dupont,Florian,2221127,HAI823,2024-2025,12.1
Leroy,Linda,2221528,HAI345,2024-2025,15.4
Garcia,Josselin,2221528,HAI160,2024-2025,19.6
Leroy,David,2221504,HAI805,2024-2025,17.7
Bourbon,Jennifer,2221779,HAI169,2024-2025,17.7
Johnson,Pio,2221018,HAI869,2024-2025,17.5
Williams,Pio,2221611,HAI769,2024-2025,18.6
Bros,Linda,2221697,HAI629,2024-2025,16.5
Dough,Rayman,2221805,HAI606,2024-2025,13.1
Bros,David,2221061,HAI512,2024-2025,16.3
Bonaparte,Elon,2221084,HAI396,2024-2025,19.1
Trump,Elizabeth,2221426,HAI386,2024-2025,19.2
Smith,Linda,2221562,HAI525,2024-2025,11.7
Dough,Lebron,2221225,HAI133,2024-2025,18.9
Valjean,Michael,2221905,HAI229,2024-2025,14.0
Valjean,Luigi,2221040,HAI762,2024-2025,13.4
Johnson,Linda,2221898,HAI467,2024-2025,13.7
Lefevre,Kylian,2221814,HAI233,2024-2025,15.4
Jobs,Florian,2221305,HAI722,2024-2025,10.1
Jameson,Linda,2221901,HAI602,2024-2025,19.8
Trump,Jennifer,2221885,HAI480,2024-2025,10.2
Jameson,David,2221337,HAI874,2024-2025,16.3
Brown,Nicolas,2221287,HAI999,2024-2025,18.9
Valjean,Florian,2221149,HAI446,2024-2025,16.0
Bourbon,Donald,2221096,HAI674,2024-2025,16.5
Brown,Napoleon,2221247,HAI441,2024-2025,14.8
Lefevre,Steve,2221516,HAI659,2024-2025,12.3
Lefevre,Kevin,2221300,HAI643,2024-2025,15.8
Leroux,Mary,2221105,HAI277,2024-2025,20.0
Jones,Elon,2221390,HAI300,2024-2025,17.1
Jameson,Elon,2221317,HAI917,2024-2025,11.4
Lefevre,Elizabeth,2221868,HAI412,2024-2025,14.2
Rodriguez,Rayman,2221053,HAI344,2024-2025,10.7
Leroy,Rayman,2221147,HAI265,2024-2025,12.2
Bonaparte,Kevin,2221727,HAI745,2024-2025,17.8
Leroy,Lebron,2221343,HAI911,2024-2025,19.2
Garcia,Robert,2221168,HAI293,2024-2025,17.3
Bros,Rayman,2221096,HAI128,2024-2025,11.3
Trump,Donald,2221467,HAI807,2024-2025,17.5
Lefevre,John,2221454,HAI175,2024-2025,15.0
Bros,Lebron,2221851,HAI194,2024-2025,12.9
Brown,Pio,2221975,HAI190,2024-2025,19.1
Bonaparte,Elizabeth,2221120,HAI229,2024-2025,13.6
Smith,Rayman,2221324,HAI402,2024-2025,13.3
Garcia,James,2221807,HAI637,2024-2025,14.2
Dough,Mary,2221591,HAI977,2024-2025,10.1
Miller,Ricardo,2221113,HAI214,2024-2025,19.9
Smith,Lebron,2221462,HAI969,2024-2025,14.5
Martinez,Dorian,2221174,HAI411,2024-2025,16.2
Davis,Dorian,2221677,HAI402,2024-2025,12.5
Valjean,Nicolas,2221027,HAI334,2024-2025,15.0
Bonaparte,John,2221851,HAI625,2024-2025,11.6
Gates,Rayman,2221240,HAI968,2024-2025,15.1
Johnson,Rayman,2221678,HAI239,2024-2025,10.2
Williams,Rayman,2221852,HAI197,2024-2025,18.2
Johnson,Lebron,2221829,HAI254,2024-2025,18.1
Brown,Linda,2221846,HAI259,2024-2025,18.5
Brown,David,2221879,HAI825,2024-2025,17.6
Dupont,Linda,2221757,HAI996,2024-2025,10.0
Jobs,Mario,2221393,HAI202,2024-2025,13.0
Davis,Patricia,2221653,HAI276,2024-2025,13.9
Dupont,David,2221738,HAI288,2024-2025,15.1
Bonaparte,Jennifer,2221934,HAI477,2024-2025,11.2
Jameson,Lebron,2221537,HAI907,2024-2025,17.0
Davis,Josselin,2221149,HAI979,2024-2025,16.5
Jones,Steve,2221810,HAI663,2024-2025,18.1
Jones,Kevin,2221177,HAI823,2024-2025,12.6
Rodriguez,Kylian,2221701,HAI258,2024-2025,16.4
Bourbon,Patricia,2221388,HAI801,2024-2025,19.1
Miller,Michael,2221810,HAI886,2024-2025,17.3
Miller,Luigi,2221683,HAI576,2024-2025,16.6
Leroy,Jennifer,2221605,HAI995,2024-2025,13.2
Brown,Elon,2221715,HAI807,2024-2025,19.4
Lefevre,Donald,2221504,HAI509,2024-2025,16.2
Jones,Elizabeth,2221171,HAI377,2024-2025,12.1
Dupont,Elon,2221220,HAI179,2024-2025,13.8
Jones,John,2221257,HAI638,2024-2025,19.7
Rodriguez,Mary,2221815,HAI705,2024-2025,13.9
Trump,Dorian,2221384,HAI431,2024-2025,17.0
Bourbon,Josselin,2221150,HAI528,2024-2025,12.4
Bonaparte,Donald,2221312,HAI720,2024-2025,17.3
Gates,Kylian,2221959,HAI883,2024-2025,13.3
Miller,Florian,2221884,HAI185,2024-2025,18.1
Valjean,Linda,2221451,HAI718,2024-2025,17.4
Bros,Mary,2221765,HAI633,2024-2025,13.8
Valjean,David,2221452,HAI271,2024-2025,17.7
Leroux,Dorian,2221316,HAI326,2024-2025,14.3
Smith,Mary,2221959,HAI491,2024-2025,17.9
Trump,Patricia,2221499,HAI268,2024-2025,13.7
Jameson,Jennifer,2221004,HAI201,2024-2025,15.4
Gates,Mary,2221815,HAI126,2024-2025,14.9
Johnson,Mary,2221645,HAI771,2024-2025,14.9
Williams,Mary,2221669,HAI883,2024-2025,10.3
Brown,Lebron,2221240,HAI652,2024-2025,18.0
Jobs,Elon,2221056,HAI899,2024-2025,16.3
Dupont,Lebron,2221561,HAI357,2024-2025,19.6
Dough,Dorian,2221245,HAI380,2024-2025,17.1
Lefevre,Ricardo,2221202,HAI528,2024-2025,19.7
Trump,Josselin,2221207,HAI758,2024-2025,17.9
Valjean,Elon,2221886,HAI343,2024-2025,19.1
Musk,Robert,2221451,HAI130,2024-2025,12.3
Martinez,Robert,2221187,HAI737,2024-2025,11.0
Davis,Robert,2221397,HAI604,2024-2025,13.4
Musk,James,2221240,HAI718,2024-2025,16.7
Bourbon,Nicolas,2221889,HAI557,2024-2025,15.0
Jones,Donald,2221663,HAI769,2024-2025,12.5
Martinez,James,2221402,HAI539,2024-2025,12.2
Jameson,Donald,2221545,HAI997,2024-2025,17.2
Dupont,Elizabeth,2221929,HAI270,2024-2025,12.3
Bourbon,Napoleon,2221504,HAI444,2024-2025,12.9
Valjean,Lebron,2221168,HAI607,2024-2025,17.7
Lefevre,Michael,2221453,HAI285,2024-2025,15.1
Lefevre,Luigi,2221117,HAI615,2024-2025,11.6
Brown,Jennifer,2221423,HAI507,2024-2025,18.6
Dupont,Jennifer,2221947,HAI603,2024-2025,10.3
Bonaparte,Patricia,2221769,HAI825,2024-2025,12.3
Bonaparte,Michael,2221458,HAI811,2024-2025,14.6
Jobs,Steve,2221591,HAI274,2024-2025,15.5
Jobs,Kevin,2221273,HAI690,2024-2025,12.1
Bourbon,Pio,2221400,HAI394,2024-2025,10.1
Leroy,Dorian,2221802,HAI369,2024-2025,10.2
Garcia,Kylian,2221522,HAI181,2024-2025,17.4
Trump,Napoleon,2221981,HAI463,2024-2025,17.1
Bros,Dorian,2221743,HAI421,2024-2025,14.4
Jones,Ricardo,2221178,HAI361,2024-2025,15.4
Jobs,Elizabeth,2221882,HAI516,2024-2025,12.2
Smith,Dorian,2221047,HAI498,2024-2025,14.6
Bonaparte,Josselin,2221144,HAI282,2024-2025,16.9
Musk,Mario,2221224,HAI198,2024-2025,17.2
Jobs,John,2221573,HAI272,2024-2025,19.2
Leroy,Patricia,2221802,HAI926,2024-2025,11.0
Miller,Linda,2221053,HAI471,2024-2025,17.1
Bourbon,Linda,2221248,HAI383,2024-2025,15.6
Martinez,Mario,2221857,HAI739,2024-2025,10.6
Miller,David,2221400,HAI105,2024-2025,12.0
Garcia,Mary,2221887,HAI623,2024-2025,19.3
Leroux,Robert,2221558,HAI630,2024-2025,15.6
Bourbon,David,2221586,HAI646,2024-2025,11.2
Johnson,Dorian,2221332,HAI588,2024-2025,17.2
Leroux,James,2221203,HAI906,2024-2025,18.3
Trump,Pio,2221855,HAI746,2024-2025,18.4
Dupont,Donald,2221697,HAI376,2024-2025,15.2
Jameson,Dorian,2221825,HAI944,2024-2025,13.9
Leroy,Josselin,2221098,HAI451,2024-2025,16.5
Valjean,Jennifer,2221785,HAI737,2024-2025,12.8
Dough,Robert,2221093,HAI683,2024-2025,18.6
Jones,Patricia,2221131,HAI461,2024-2025,19.6
Lefevre,Nicolas,2221746,HAI174,2024-2025,16.1
Miller,Elon,2221052,HAI409,2024-2025,12.2
Jones,Michael,2221215,HAI636,2024-2025,11.6
Jameson,Patricia,2221403,HAI609,2024-2025,19.6
Dough,James,2221765,HAI563,2024-2025,15.8
Bonaparte,Nicolas,2221785,HAI423,2024-2025,14.4
Davis,Rayman,2221671,HAI231,2024-2025,17.9
Jones,Josselin,2221916,HAI567,2024-2025,12.1
Jameson,Josselin,2221243,HAI231,2024-2025,18.4
Jobs,Donald,2221419,HAI805,2024-2025,12.2
Bonaparte,Napoleon,2221096,HAI401,2024-2025,13.8
Valjean,Donald,2221093,HAI787,2024-2025,11.1
Bourbon,Rayman,2221209,HAI754,2024-2025,16.2
Miller,Lebron,2221999,HAI967,2024-2025,12.7
Bourbon,Lebron,2221306,HAI821,2024-2025,17.4
Brown,Dorian,2221594,HAI978,2024-2025,11.1
Rodriguez,Florian,2221418,HAI262,2024-2025,16.0
Bonaparte,Pio,2221546,HAI557,2024-2025,16.6
Leroy,Robert,2221491,HAI431,2024-2025,10.3
Bros,Robert,2221261,HAI770,2024-2025,14.3
Lefevre,Linda,2221898,HAI554,2024-2025,13.6
Musk,Kylian,2221921,HAI899,2024-2025,16.8
Rodriguez,James,2221318,HAI819,2024-2025,17.5
Lefevre,David,2221853,HAI635,2024-2025,11.9
Leroy,James,2221391,HAI781,2024-2025,14.9
Jones,Nicolas,2221899,HAI182,2024-2025,19.7
Smith,Robert,2221710,HAI234,2024-2025,18.4
Brown,Patricia,2221953,HAI570,2024-2025,17.0
Jobs,Ricardo,2221670,HAI598,2024-2025,17.8
Bros,James,2221377,HAI757,2024-2025,18.0
Dupont,Patricia,2221959,HAI526,2024-2025,19.1
Miller,Elizabeth,2221388,HAI420,2024-2025,18.0
Martinez,Kylian,2221270,HAI726,2024-2025,18.4
Trump,Rayman,2221685,HAI654,2024-2025,17.0
Gates,Florian,2221181,HAI759,2024-2025,15.8
Bonaparte,Linda,2221326,HAI422,2024-2025,15.2
Smith,James,2221866,HAI596,2024-2025,19.1
Bonaparte,David,2221291,HAI629,2024-2025,15.1
Jones,Napoleon,2221518,HAI179,2024-2025,11.0
Johnson,Robert,2221273,HAI616,2024-2025,17.9
Williams,Robert,2221970,HAI364,2024-2025,15.6
Jameson,Napoleon,2221409,HAI546,2024-2025,12.7
Brown,Josselin,2221301,HAI466,2024-2025,18.3
Gates,James,2221000,HAI339,2024-2025,14.3
Dupont,Josselin,2221294,HAI963,2024-2025,14.8
Johnson,James,2221681,HAI101,2024-2025,17.3
Williams,James,2221904,HAI138,2024-2025,19.5
Davis,Mary,2221612,HAI721,2024-2025,10.1
Lefevre,Elon,2221341,HAI285,2024-2025,19.7
Musk,Steve,2221116,HAI765,2024-2025,16.2
Musk,Kevin,2221093,HAI567,2024-2025,12.7
Miller,Jennifer,2221067,HAI124,2024-2025,11.4
Valjean,Dorian,2221129,HAI460,2024-2025,10.9
Martinez,Steve,2221351,HAI399,2024-2025,17.5
Musk,Elizabeth,2221562,HAI581,2024-2025,18.0
Jones,Pio,2221543,HAI565,2024-2025,17.7
Jameson,Pio,2221578,HAI276,2024-2025,18.3
Musk,John,2221961,HAI715,2024-2025,10.7
Jobs,Michael,2221648,HAI918,2024-2025,12.1
Jobs,Luigi,2221114,HAI667,2024-2025,18.2
Bourbon,Mary,2221945,HAI454,2024-2025,11.3
Valjean,Patricia,2221402,HAI938,2024-2025,11.0
Rodriguez,Mario,2221283,HAI916,2024-2025,18.3
Jones,Linda,2221826,HAI153,2024-2025,10.5
Jones,David,2221278,HAI490,2024-2025,18.2
Smith,Mario,2221004,HAI547,2024-2025,16.0
Valjean,Josselin,2221970,HAI227,2024-2025,12.2
Lefevre,Lebron,2221743,HAI946,2024-2025,10.1
Miller,Donald,2221426,HAI756,2024-2025,17.8
Dupont,Nicolas,2221627,HAI140,2024-2025,15.5
Leroux,Kylian,2221621,HAI831,2024-2025,14.6
Bonaparte,Rayman,2221461,HAI216,2024-2025,12.8
Gates,Mario,2221299,HAI631,2024-2025,18.1
Bonaparte,Lebron,2221824,HAI834,2024-2025,12.0
Johnson,Mario,2221044,HAI268,2024-2025,14.9
Williams,Mario,2221574,HAI634,2024-2025,10.2
Trump,Mary,2221837,HAI675,2024-2025,15.9
Dupont,Napoleon,2221907,HAI618,2024-2025,10.4
Brown,Robert,2221800,HAI830,2024-2025,14.2
Dough,Kylian,2221015,HAI491,2024-2025,10.4
Garcia,Florian,2221910,HAI894,2024-2025,16.8
Leroux,Steve,2221711,HAI704,2024-2025,11.4
Jobs,Nicolas,2221367,HAI648,2024-2025,15.1
Dupont,Pio,2221192,HAI243,2024-2025,11.0
Jobs,Napoleon,2221978,HAI633,2024-2025,12.0
Lefevre,Jennifer,2221070,HAI311,2024-2025,15.8
Jones,Rayman,2221177,HAI951,2024-2025,19.6
Valjean,Napoleon,2221541,HAI876,2024-2025,11.6
Jameson,Rayman,2221241,HAI701,2024-2025,10.5
Jones,Lebron,2221323,HAI373,2024-2025,12.2
Bourbon,Dorian,2221031,HAI505,2024-2025,16.9
Musk,Ricardo,2221267,HAI114,2024-2025,15.5
Jobs,Pio,2221211,HAI234,2024-2025,11.4
Bonaparte,Mary,2221195,HAI305,2024-2025,10.9
Martinez,Ricardo,2221457,HAI736,2024-2025,12.5
Leroy,Kylian,2221796,HAI875,2024-2025,19.1
Miller,Patricia,2221023,HAI952,2024-2025,11.5
Valjean,Pio,2221205,HAI845,2024-2025,19.8
Bros,Kylian,2221969,HAI246,2024-2025,17.0
Smith,Kylian,2221531,HAI258,2024-2025,14.9
Garcia,Mario,2221855,HAI307,2024-2025,19.3
Jobs,Linda,2221183,HAI191,2024-2025,19.3
Miller,Josselin,2221877,HAI230,2024-2025,10.3
Leroy,Mary,2221970,HAI407,2024-2025,17.8
Jobs,David,2221522,HAI237,2024-2025,18.0
Johnson,Kylian,2221651,HAI928,2024-2025,14.9
Williams,Kylian,2221681,HAI362,2024-2025,17.8
Rodriguez,Steve,2221670,HAI438,2024-2025,17.7
Rodriguez,Kevin,2221618,HAI558,2024-2025,19.2
Jones,Jennifer,2221263,HAI579,2024-2025,11.6
Bros,Steve,2221451,HAI788,2024-2025,11.9
Musk,Michael,2221718,HAI368,2024-2025,15.9
Musk,Luigi,2221103,HAI703,2024-2025,17.9
Rodriguez,Elizabeth,2221881,HAI229,2024-2025,15.4
Smith,Steve,2221902,HAI503,2024-2025,10.9
Brown,Rayman,2221756,HAI585,2024-2025,16.4
Martinez,Michael,2221796,HAI586,2024-2025,11.1
Martinez,Luigi,2221419,HAI661,2024-2025,15.1
Dupont,Rayman,2221803,HAI868,2024-2025,12.6
Rodriguez,John,2221075,HAI104,2024-2025,16.6
Jones,Mary,2221389,HAI998,2024-2025,20.0
Gates,Steve,2221440,HAI895,2024-2025,19.8
Gates,Kevin,2221138,HAI146,2024-2025,17.9
Jameson,Mary,2221034,HAI262,2024-2025,11.6
Musk,Florian,2221866,HAI130,2024-2025,16.8
Johnson,Steve,2221239,HAI722,2024-2025,10.9
Williams,Steve,2221717,HAI768,2024-2025,10.8
Williams,Kevin,2221055,HAI945,2024-2025,18.4
Gates,Elizabeth,2221667,HAI899,2024-2025,10.4
Martinez,Florian,2221831,HAI562,2024-2025,13.0
Davis,Florian,2221342,HAI816,2024-2025,16.2
Leroux,Ricardo,2221561,HAI819,2024-2025,19.4
Miller,Nicolas,2221619,HAI599,2024-2025,11.3
Gates,John,2221528,HAI403,2024-2025,15.6
Williams,John,2221536,HAI604,2024-2025,14.5
Davis,James,2221807,HAI231,2024-2025,11.1
Lefevre,Dorian,2221888,HAI581,2024-2025,14.9
Miller,Napoleon,2221756,HAI140,2024-2025,13.3
Jobs,Rayman,2221989,HAI951,2024-2025,18.4
Bonaparte,Dorian,2221627,HAI740,2024-2025,15.0
Jobs,Lebron,2221838,HAI368,2024-2025,15.1
Bourbon,Robert,2221814,HAI440,2024-2025,10.1
Valjean,Rayman,2221770,HAI341,2024-2025,13.5
Lefevre,Patricia,2221954,HAI654,2024-2025,11.4
Brown,Kylian,2221803,HAI786,2024-2025,11.1
Bourbon,James,2221789,HAI376,2024-2025,11.6
Musk,Nicolas,2221599,HAI475,2024-2025,19.7
Rodriguez,Donald,2221636,HAI529,2024-2025,15.9
Miller,Pio,2221227,HAI497,2024-2025,15.9
Lefevre,Josselin,2221924,HAI323,2024-2025,12.1
Leroux,Luigi,2221182,HAI828,2024-2025,10.9
Brown,Mary,2221815,HAI856,2024-2025,19.6
Dupont,Mary,2221882,HAI287,2024-2025,19.1
Trump,Robert,2221891,HAI292,2024-2025,14.6
Gates,Donald,2221336,HAI691,2024-2025,13.5
Leroux,Florian,2221176,HAI575,2024-2025,19.3
Trump,James,2221488,HAI700,2024-2025,12.3
Davis,Mario,2221099,HAI310,2024-2025,13.9
Dough,Luigi,2221178,HAI544,2024-2025,10.3
Jones,Dorian,2221291,HAI401,2024-2025,15.0
Garcia,Steve,2221114,HAI754,2024-2025,16.7
Jobs,Jennifer,2221062,HAI653,2024-2025,15.3
Garcia,Kevin,2221724,HAI468,2024-2025,15.7
Rodriguez,Ricardo,2221618,HAI924,2024-2025,17.1
Dough,Florian,2221619,HAI859,2024-2025,16.1
Bros,Ricardo,2221226,HAI371,2024-2025,10.3
Garcia,Elizabeth,2221009,HAI708,2024-2025,14.6
Bourbon,Mario,2221213,HAI916,2024-2025,16.2
Smith,Ricardo,2221649,HAI923,2024-2025,17.6
Musk,Linda,2221858,HAI584,2024-2025,16.5
Garcia,John,2221949,HAI965,2024-2025,16.1
Musk,David,2221581,HAI850,2024-2025,19.1
Valjean,Mary,2221428,HAI748,2024-2025,12.5
Gates,Ricardo,2221832,HAI600,2024-2025,16.9
Martinez,David,2221798,HAI117,2024-2025,15.3
Lefevre,Napoleon,2221049,HAI984,2024-2025,18.6
Johnson,Ricardo,2221565,HAI906,2024-2025,16.3
Williams,Ricardo,2221150,HAI975,2024-2025,10.8
Lefevre,Robert,2221861,HAI753,2024-2025,14.9
Trump,Mario,2221630,HAI317,2024-2025,19.9
Rodriguez,Michael,2221404,HAI487,2024-2025,18.9
Rodriguez,Luigi,2221772,HAI361,2024-2025,16.2
Bonaparte,Robert,2221341,HAI171,2024-2025,12.8
Musk,Elon,2221865,HAI520,2024-2025,19.9
Miller,Rayman,2221983,HAI700,2024-2025,14.5
Leroux,Mario,2221710,HAI454,2024-2025,11.6
Bros,Luigi,2221237,HAI753,2024-2025,10.3
Lefevre,Pio,2221679,HAI216,2024-2025,16.3
Martinez,Elon,2221257,HAI495,2024-2025,14.4
Bonaparte,James,2221448,HAI985,2024-2025,18.3
Smith,Michael,2221255,HAI467,2024-2025,17.7
